,link,marketcap,name,price,symbol,time
348,/currencies/bittorrent,292829867,BitTorrent,0.000296,BTT,20201106142451
349,/currencies/husd,284561946,HUSD,0.999302,HUSD,20201106142451
350,/currencies/digibyte,282856063,DigiByte,0.020616,DGB,20201106142451
351,/currencies/okb,280498163,OKB,4.67,OKB,20201106142451
352,/currencies/kusama,273943763,Kusama,32.34,KSM,20201106142451
353,/currencies/0x,272229891,0x,0.365931,ZRX,20201106142451
354,/currencies/ren,269796819,Ren,0.305016,REN,20201106142451
355,/currencies/hedgetrade,270620601,HedgeTrade,0.797746,HEDG,20201106142451
356,/currencies/trueusd,267445725,TrueUSD,0.998499,TUSD,20201106142451
357,/currencies/abbc-coin,249015998,ABBC Coin,0.347674,ABBC,20201106142451
358,/currencies/paxos-standard,245184076,Paxos Standard,1.00,PAX,20201106142451
359,/currencies/energy-web-token,208636379,Energy Web Token,6.94,EWT,20201106142451
360,/currencies/zilliqa,206788813,Zilliqa,0.019499,ZIL,20201106142451
361,/currencies/ocean-protocol,205091461,Ocean Protocol,0.495358,OCEAN,20201106142451
362,/currencies/celo,201454862,Celo,1.62,CELO,20201106142451
363,/currencies/qtum,198937432,Qtum,2.04,QTUM,20201106142451
364,/currencies/icon,197471602,ICON,0.344667,ICX,20201106142451
365,/currencies/hedera-hashgraph,185342584,Hedera Hashgraph,0.030859,HBAR,20201106142451
366,/currencies/decred,182282309,Decred,14.92,DCR,20201106142451
367,/currencies/quant,166998376,Quant,13.83,QNT,20201106142451
368,/currencies/kyber-network,161849671,Kyber Network,0.816008,KNC,20201106142451
369,/currencies/loopring,153002388,Loopring,0.133546,LRC,20201106142451
370,/currencies/augur,145519726,Augur,13.23,REP,20201106142451
371,/currencies/ampleforth,143656148,Ampleforth,1.25,AMPL,20201106142451
